order_id,date,region,sales_rep,customer_id,customer_segment,product_category,channel,units,list_price_eur,discount_pct,revenue_eur,cost_eur,promised_lead_days,actual_lead_days,on_time,in_full,returned
O010427,2025-06-12,East,Kovac,C0373,Trade,power tools,e-shop,13,134.5664,0.051,1660.15,1251.59,2,2,1,1,0
O010467,2025-06-12,East,Kovac,C0314,SMB,abrasives,branch,43,1.1962,0.1,46.29,28.71,1,1,1,1,0
O010507,2025-06-12,West,Dubois,C0091,SMB,hand tools,field-sales,73,24.0317,0.037,1689.4,1181.2,3,3,1,1,0
O010524,2025-06-12,West,Martin,C0113,SMB,power tools,e-shop,100,158.6346,0.125,13880.53,11174.32,2,2,1,1,1
O010533,2025-06-12,DACH-South,Fischer,C0341,SMB,chemicals,e-shop,57,6.5071,0.0,370.9,192.67,2,2,1,1,0
O010561,2025-06-12,Nordics,Berg,C0089,Trade,abrasives,field-sales,29,1.2413,0.0,36.0,21.14,3,5,0,1,0
O010592,2025-06-12,Nordics,Lindqvist,C0216,SMB,abrasives,branch,74,1.1673,0.042,82.75,47.35,1,1,1,1,0
O010627,2025-06-12,East,Kovac,C0107,SMB,abrasives,e-shop,55,1.1137,0.094,55.5,32.65,2,2,1,1,0
O010655,2025-06-12,West,Martin,C0131,SMB,fasteners,field-sales,56,0.9759,0.056,51.59,31.09,3,3,1,1,0
O010732,2025-06-12,DACH-North,Weber,C0274,SMB,abrasives,phone,50,1.2317,0.018,60.48,34.92,3,4,0,1,0
O010898,2025-06-12,West,Martin,C0191,Trade,ppe,e-shop,33,3.1312,0.066,96.51,61.33,2,2,1,1,0
O010978,2025-06-12,DACH-North,Weber,C0052,SMB,ppe,branch,71,3.2013,0.059,213.88,139.88,1,1,1,1,0
O010297,2025-06-13,Nordics,Lindqvist,C0239,Trade,ppe,field-sales,39,3.1067,0.049,115.22,75.77,3,3,1,1,0
O010406,2025-06-13,Nordics,Lindqvist,C0248,Enterprise,ppe,branch,114,3.2679,0.215,292.44,240.3,1,1,1,1,0
O010440,2025-06-13,East,Nowak,C0092,SMB,fasteners,branch,29,1.0134,0.087,26.83,17.02,1,1,1,1,0
O010450,2025-06-13,West,Martin,C0128,Trade,abrasives,field-sales,12,1.2601,0.052,14.33,8.05,3,3,1,1,0
O010453,2025-06-13,West,Martin,C0173,Trade,hand tools,e-shop,26,26.8818,0.051,663.28,468.18,2,6,0,1,0
O010458,2025-06-13,DACH-North,Braun,C0362,Trade,power tools,e-shop,33,134.3388,0.116,3918.93,3052.79,2,2,1,1,0
O010497,2025-06-13,DACH-South,Huber,C0226,Trade,power tools,field-sales,30,153.9471,0.063,4327.45,3451.51,3,3,1,1,1
O010503,2025-06-13,DACH-North,Klein,C0330,SMB,hand tools,branch,31,25.4633,0.062,740.42,544.62,1,1,1,1,0
O010581,2025-06-13,DACH-South,Fischer,C0232,SMB,chemicals,field-sales,117,7.0879,0.048,789.48,465.53,3,3,1,1,0
O010618,2025-06-13,DACH-South,Huber,C0041,SMB,hand tools,field-sales,60,22.5704,0.138,1167.34,898.92,3,3,1,1,0
O010635,2025-06-13,DACH-South,Huber,C0149,SMB,abrasives,e-shop,74,1.2563,0.075,85.99,53.78,2,2,1,1,0
O010652,2025-06-13,DACH-South,Mayer,C0161,SMB,hand tools,e-shop,53,27.0863,0.0,1435.57,993.83,2,5,0,1,0
O010660,2025-06-13,West,Dubois,C0128,Trade,ppe,e-shop,20,3.6272,0.003,72.33,43.91,2,2,1,1,0
O010676,2025-06-13,West,Dubois,C0005,SMB,abrasives,e-shop,95,1.2319,0.076,108.14,65.25,2,2,1,0,0
O010684,2025-06-13,DACH-South,Huber,C0203,Enterprise,hand tools,field-sales,188,22.4024,0.106,3765.22,2769.28,3,3,1,1,0
O010704,2025-06-13,DACH-South,Mayer,C0177,Enterprise,power tools,e-shop,229,138.7952,0.11,28287.85,21849.78,2,2,1,1,0
O010738,2025-06-13,DACH-North,Klein,C0049,Trade,power tools,phone,16,154.6126,0.054,2340.22,1822.46,3,5,0,1,0
O010747,2025-06-13,East,Kovac,C0398,SMB,hand tools,field-sales,61,26.571,0.061,1521.96,1120.84,3,3,1,1,0
O010754,2025-06-13,East,Nowak,C0043,SMB,ppe,e-shop,52,3.8071,0.039,190.25,122.12,2,2,1,1,0
O010767,2025-06-13,DACH-North,Braun,C0078,SMB,power tools,e-shop,66,154.6251,0.0,10205.26,7065.12,2,2,1,1,0
O010960,2025-06-13,East,Nowak,C0056,SMB,chemicals,e-shop,49,6.6465,0.007,323.4,177.27,2,2,1,1,0
O010969,2025-06-13,DACH-South,Fischer,C0385,SMB,hand tools,field-sales,33,26.9603,0.025,867.45,596.88,3,3,1,1,0
O010981,2025-06-13,DACH-South,Huber,C0202,SMB,fasteners,field-sales,103,0.9685,0.101,89.68,58.01,3,3,1,1,0
O010992,2025-06-13,DACH-North,Klein,C0019,Enterprise,fasteners,field-sales,141,0.9367,0.16,110.94,79.41,3,3,1,1,0
O010298,2025-06-14,Nordics,Berg,C0239,Trade,hand tools,e-shop,14,24.8614,0.136,300.72,225.51,2,2,1,1,0
O010340,2025-06-14,DACH-North,Klein,C0019,Enterprise,fasteners,e-shop,214,0.982,0.098,189.55,125.85,2,2,1,1,0
O010365,2025-06-14,East,Kovac,C0297,SMB,chemicals,field-sales,53,6.6004,0.058,329.53,180.48,3,3,1,1,0
O010368,2025-06-14,DACH-North,Braun,C0111,SMB,abrasives,branch,1,0.9941,0.018,0.98,0.53,1,1,1,1,0
O010370,2025-06-14,East,Nowak,C0062,SMB,ppe,e-shop,60,3.6349,0.087,199.12,131.44,2,2,1,1,0
O010389,2025-06-14,DACH-North,Braun,C0120,SMB,power tools,field-sales,68,131.1907,0.059,8394.63,6494.12,3,3,1,1,0
O010529,2025-06-14,DACH-North,Klein,C0283,Trade,power tools,branch,5,154.3643,0.18,632.89,582.21,1,5,0,1,0
O010560,2025-06-14,East,Nowak,C0100,SMB,fasteners,e-shop,86,0.8981,0.087,70.52,45.11,2,2,1,1,0
O010568,2025-06-14,DACH-South,Fischer,C0163,SMB,chemicals,e-shop,49,6.3792,0.103,280.38,173.67,2,2,1,1,0
O010590,2025-06-14,East,Kovac,C0110,Enterprise,chemicals,e-shop,231,5.9404,0.137,1184.24,713.88,2,3,0,1,0
O010593,2025-06-14,DACH-South,Huber,C0029,Trade,hand tools,branch,18,27.4391,0.031,478.59,311.92,1,4,0,1,0
O010603,2025-06-14,DACH-South,Fischer,C0394,Trade,power tools,field-sales,33,131.7636,0.094,3939.47,3038.75,3,3,1,1,0
O010615,2025-06-14,East,Nowak,C0107,SMB,abrasives,e-shop,51,1.1904,0.027,59.07,33.96,2,2,1,1,0
O010781,2025-06-14,East,Kovac,C0291,Trade,fasteners,field-sales,19,0.9247,0.004,17.5,9.85,3,3,1,1,0
O010786,2025-06-14,West,Martin,C0393,Enterprise,fasteners,field-sales,280,0.8228,0.16,193.52,133.12,3,3,1,1,0
O010812,2025-06-14,DACH-North,Braun,C0146,SMB,fasteners,e-shop,95,0.9989,0.072,88.06,56.96,2,2,1,1,0
O010840,2025-06-14,DACH-South,Mayer,C0025,SMB,power tools,branch,72,153.4865,0.174,9128.15,7762.49,1,1,1,1,0
O010867,2025-06-14,DACH-North,Weber,C0330,SMB,fasteners,branch,9,0.8826,0.069,7.4,4.43,1,1,1,1,0
O010883,2025-06-14,West,Martin,C0085,Trade,abrasives,branch,34,1.2516,0.0,42.55,23.63,1,1,1,1,0
O010905,2025-06-14,DACH-North,Braun,C0121,SMB,power tools,field-sales,73,126.4461,0.178,7587.52,6872.88,3,3,1,1,0
O010913,2025-06-14,East,Nowak,C0130,SMB,hand tools,field-sales,54,26.7715,0.01,1431.2,1001.47,3,3,1,1,0
O010942,2025-06-14,East,Nowak,C0200,Trade,hand tools,branch,16,24.2171,0.072,359.58,255.82,1,1,1,1,0
O010945,2025-06-14,DACH-South,Huber,C0262,Trade,fasteners,branch,24,0.84,0.075,18.65,11.21,1,1,1,1,0
O011000,2025-06-14,West,Dubois,C0224,Enterprise,ppe,e-shop,211,3.8118,0.121,706.97,479.56,2,2,1,1,0
O011015,2025-06-14,Nordics,Lindqvist,C0332,SMB,ppe,field-sales,72,3.7397,0.057,253.91,169.86,3,3,1,1,0
O010289,2025-06-15,DACH-North,Klein,C0304,Trade,chemicals,phone,24,6.066,0.0,145.58,82.08,3,3,1,1,0
O010304,2025-06-15,DACH-South,Fischer,C0076,Trade,fasteners,e-shop,29,1.0341,0.002,29.93,17.2,2,2,1,1,0
O010317,2025-06-15,DACH-South,Mayer,C0140,SMB,power tools,branch,46,153.6916,0.106,6320.41,5025.5,1,5,0,1,0
O010326,2025-06-15,East,Nowak,C0190,Trade,fasteners,e-shop,30,0.984,0.079,27.19,16.8,2,2,1,1,0
O010349,2025-06-15,East,Nowak,C0386,Trade,fasteners,branch,8,0.9879,0.03,7.67,4.67,1,1,1,0,0
O010352,2025-06-15,DACH-North,Braun,C0121,SMB,fasteners,e-shop,58,1.0079,0.03,56.7,33.47,2,2,1,1,0
O010363,2025-06-15,Nordics,Berg,C0145,SMB,power tools,phone,49,142.5286,0.029,6781.37,5151.91,3,3,1,1,0
O010366,2025-06-15,Nordics,Lindqvist,C0050,Trade,fasteners,phone,35,0.9956,0.07,32.41,20.34,3,3,1,1,0
O010367,2025-06-15,DACH-North,Braun,C0283,Trade,abrasives,e-shop,17,0.9932,0.076,15.6,9.22,2,2,1,1,0
O010412,2025-06-15,Nordics,Lindqvist,C0176,SMB,ppe,e-shop,52,3.6446,0.04,181.94,115.42,2,2,1,1,0
O010415,2025-06-15,DACH-South,Mayer,C0391,SMB,power tools,branch,44,154.2568,0.116,5999.97,5054.91,1,1,1,1,0
O010444,2025-06-15,East,Kovac,C0081,Trade,fasteners,e-shop,36,0.8829,0.0,31.78,19.07,2,2,1,1,0
O010455,2025-06-15,DACH-South,Mayer,C0292,Trade,hand tools,e-shop,21,27.0321,0.08,522.26,367.06,2,2,1,1,0
O010534,2025-06-15,DACH-South,Mayer,C0095,Enterprise,power tools,phone,146,133.7696,0.102,17538.26,13862.18,3,3,1,1,0
O010551,2025-06-15,East,Nowak,C0291,Trade,hand tools,branch,27,25.147,0.045,648.42,426.67,1,1,1,1,0
O010566,2025-06-15,East,Nowak,C0018,Trade,chemicals,e-shop,34,5.9311,0.004,200.85,109.04,2,2,1,1,0
O010605,2025-06-15,Nordics,Berg,C0186,Trade,chemicals,phone,10,6.5636,0.069,61.11,35.14,3,3,1,1,0
O010637,2025-06-15,West,Martin,C0113,SMB,power tools,phone,42,154.1658,0.056,6112.37,4751.87,3,7,0,1,0
O010685,2025-06-15,Nordics,Berg,C0273,Enterprise,power tools,e-shop,245,131.4484,0.148,27438.54,22214.71,2,2,1,1,0
O010689,2025-06-15,West,Dubois,C0179,Trade,ppe,e-shop,14,3.7759,0.075,48.9,32.63,2,4,0,1,0
O010817,2025-06-15,Nordics,Lindqvist,C0220,Trade,chemicals,e-shop,19,5.9195,0.035,108.53,59.01,2,2,1,1,0
O010821,2025-06-15,DACH-North,Weber,C0356,Trade,ppe,e-shop,5,3.2551,0.045,15.54,10.44,2,2,1,1,0
O010835,2025-06-15,DACH-South,Mayer,C0282,Trade,fasteners,e-shop,5,0.8828,0.136,3.81,2.65,2,2,1,1,0
O010874,2025-06-15,East,Nowak,C0148,Enterprise,fasteners,e-shop,299,0.8639,0.149,219.82,143.42,2,2,1,1,0
O010894,2025-06-15,DACH-North,Klein,C0032,Trade,power tools,field-sales,28,157.6326,0.018,4334.27,3112.41,3,3,1,1,0
O010901,2025-06-15,West,Dubois,C0318,SMB,ppe,e-shop,61,3.7528,0.111,203.51,140.98,2,2,1,1,1
O010955,2025-06-15,Nordics,Berg,C0273,Enterprise,fasteners,e-shop,216,0.8227,0.077,164.02,105.4,2,2,1,1,0
O010956,2025-06-15,DACH-South,Fischer,C0213,SMB,power tools,e-shop,63,126.2649,0.038,7652.41,5781.78,2,2,1,0,0
O010986,2025-06-15,DACH-South,Mayer,C0104,Trade,ppe,phone,16,3.7761,0.093,54.8,36.21,3,3,1,1,0
O010991,2025-06-15,DACH-South,Fischer,C0213,SMB,fasteners,field-sales,29,0.8985,0.03,25.27,15.63,3,3,1,1,0
O010306,2025-06-16,Nordics,Lindqvist,C0372,SMB,fasteners,field-sales,50,0.8959,0.078,41.3,24.68,3,3,1,1,0
O010379,2025-06-16,DACH-North,Weber,C0102,SMB,fasteners,e-shop,42,0.8992,0.084,34.59,21.68,2,3,0,1,0
O010382,2025-06-16,West,Dubois,C0173,Trade,ppe,branch,20,3.1282,0.0,62.56,39.07,1,1,1,1,0
O010537,2025-06-16,DACH-South,Mayer,C0253,SMB,abrasives,e-shop,77,1.0002,0.001,76.94,43.9,2,4,0,1,0
O010600,2025-06-16,Nordics,Lindqvist,C0358,Enterprise,abrasives,branch,301,0.9928,0.107,266.86,173.82,1,1,1,1,0
O010614,2025-06-16,West,Martin,C0086,SMB,abrasives,branch,57,1.2253,0.128,60.9,41.01,1,1,1,1,0
O010616,2025-06-16,DACH-North,Weber,C0164,Enterprise,ppe,field-sales,281,3.6074,0.176,835.27,611.14,3,7,0,1,0
O010620,2025-06-16,DACH-South,Huber,C0270,SMB,chemicals,phone,76,6.4555,0.015,483.26,258.87,3,3,1,1,0
O010648,2025-06-16,DACH-South,Fischer,C0095,Enterprise,abrasives,branch,91,1.0823,0.172,81.55,55.37,1,1,1,1,0
O010661,2025-06-16,Nordics,Lindqvist,C0027,SMB,ppe,e-shop,84,3.8255,0.038,309.13,194.09,2,2,1,1,0
O010663,2025-06-16,Nordics,Lindqvist,C0175,SMB,hand tools,branch,70,27.4973,0.03,1867.07,1235.23,1,1,1,0,0
O010699,2025-06-16,DACH-South,Fischer,C0044,Enterprise,power tools,field-sales,143,132.0146,0.086,17254.57,13601.34,3,3,1,1,0
O010741,2025-06-16,East,Kovac,C0240,Enterprise,chemicals,e-shop,360,5.8798,0.103,1898.71,1111.36,2,2,1,1,0
O010814,2025-06-16,DACH-South,Mayer,C0154,Trade,ppe,phone,15,3.6393,0.008,54.15,35.21,3,3,1,1,0
O010846,2025-06-16,Nordics,Lindqvist,C0338,Trade,hand tools,e-shop,16,23.2484,0.079,342.59,235.62,2,2,1,0,0
O010909,2025-06-16,East,Kovac,C0331,SMB,power tools,field-sales,62,154.6216,0.103,8599.13,7019.87,3,5,0,1,0
O010933,2025-06-16,East,Nowak,C0287,SMB,power tools,e-shop,38,141.048,0.062,5027.51,4038.32,2,4,0,1,0
O010946,2025-06-16,West,Martin,C0113,SMB,power tools,e-shop,60,127.9695,0.026,7478.54,5342.26,2,4,0,1,0
O010287,2025-06-17,West,Martin,C0171,Enterprise,ppe,field-sales,223,3.8361,0.148,728.84,532.07,3,3,1,1,0
O010299,2025-06-17,DACH-North,Klein,C0079,Enterprise,fasteners,branch,221,1.0333,0.155,192.96,134.51,1,1,1,1,0
O010327,2025-06-17,West,Martin,C0147,Trade,abrasives,field-sales,21,1.2006,0.0,25.21,14.39,3,3,1,1,0
O010329,2025-06-17,DACH-South,Fischer,C0033,Trade,abrasives,branch,33,1.1981,0.093,35.86,21.3,1,1,1,1,0
O010356,2025-06-17,DACH-North,Weber,C0356,Trade,chemicals,branch,32,6.8335,0.0,218.67,122.39,1,1,1,1,0
O010387,2025-06-17,DACH-North,Weber,C0151,Enterprise,chemicals,branch,369,6.6636,0.098,2217.9,1335.42,1,1,1,1,0
O010432,2025-06-17,East,Nowak,C0135,SMB,hand tools,e-shop,56,24.2734,0.015,1338.92,865.5,2,2,1,1,0
O010479,2025-06-17,DACH-North,Weber,C0204,Enterprise,chemicals,branch,150,6.2721,0.156,794.05,499.74,1,1,1,1,0
O010480,2025-06-17,DACH-South,Mayer,C0076,Trade,power tools,e-shop,20,153.4474,0.03,2976.88,2233.92,2,6,0,1,0
O010489,2025-06-17,DACH-North,Braun,C0112,SMB,power tools,e-shop,79,129.8646,0.109,9141.04,7451.34,2,2,1,1,0
O010502,2025-06-17,East,Nowak,C0206,Trade,fasteners,field-sales,29,0.8795,0.007,25.33,15.5,3,3,1,1,0
O010556,2025-06-17,East,Kovac,C0313,SMB,chemicals,phone,51,6.6896,0.0,341.17,178.98,3,3,1,1,0
O010557,2025-06-17,DACH-South,Mayer,C0193,Enterprise,abrasives,field-sales,167,1.1449,0.137,165.0,107.95,3,3,1,1,0
O010641,2025-06-17,DACH-South,Mayer,C0236,Trade,ppe,e-shop,22,3.0784,0.026,65.96,43.83,2,2,1,1,0
O010672,2025-06-17,East,Kovac,C0138,Trade,fasteners,field-sales,29,0.858,0.051,23.61,15.14,3,3,1,1,0
O010697,2025-06-17,East,Kovac,C0259,Trade,fasteners,e-shop,25,0.9478,0.058,22.32,14.31,2,2,1,1,0
O010703,2025-06-17,DACH-North,Weber,C0219,SMB,power tools,e-shop,36,131.0472,0.073,4373.31,3436.26,2,2,1,1,0
O010718,2025-06-17,Nordics,Berg,C0186,Trade,fasteners,phone,33,0.9505,0.073,29.08,17.49,3,3,1,1,0
O010724,2025-06-17,DACH-North,Braun,C0004,SMB,fasteners,e-shop,19,0.8892,0.099,15.22,9.93,2,2,1,1,0
O010756,2025-06-17,DACH-South,Mayer,C0088,Trade,power tools,e-shop,33,139.7551,0.08,4242.96,3169.09,2,2,1,1,0
O010813,2025-06-17,Nordics,Lindqvist,C0294,Trade,fasteners,e-shop,7,0.8272,0.031,5.61,3.35,2,2,1,1,0
O010850,2025-06-17,West,Dubois,C0376,Trade,fasteners,e-shop,44,1.0215,0.046,42.88,25.68,2,2,1,1,0
O010856,2025-06-17,Nordics,Berg,C0380,Trade,abrasives,field-sales,43,1.1837,0.02,49.88,27.99,3,3,1,0,0
O010875,2025-06-17,East,Kovac,C0324,SMB,chemicals,e-shop,61,6.3225,0.106,344.79,201.3,2,2,1,1,0
O010944,2025-06-17,Nordics,Berg,C0254,Trade,ppe,branch,23,3.5245,0.0,81.06,51.84,1,1,1,1,0
O010966,2025-06-17,DACH-South,Huber,C0232,SMB,fasteners,branch,91,0.9929,0.019,88.64,53.66,1,1,1,1,0
O010989,2025-06-17,Nordics,Berg,C0229,SMB,hand tools,phone,39,26.655,0.092,943.91,702.2,3,3,1,1,0
O010990,2025-06-17,West,Dubois,C0263,Enterprise,ppe,field-sales,192,3.4157,0.142,562.69,413.56,3,3,1,1,0
O011003,2025-06-17,East,Kovac,C0051,Trade,fasteners,phone,31,0.9986,0.012,30.59,18.45,3,3,1,1,0
O010311,2025-06-18,Nordics,Lindqvist,C0370,Trade,fasteners,field-sales,29,0.8495,0.063,23.08,14.15,3,3,1,1,0
O010331,2025-06-18,DACH-South,Fischer,C0154,Trade,fasteners,field-sales,11,0.8472,0.095,8.43,5.42,3,3,1,1,0
O010339,2025-06-18,DACH-North,Klein,C0153,Enterprise,fasteners,e-shop,375,0.8102,0.248,228.48,178.92,2,2,1,1,0
O010372,2025-06-18,DACH-South,Mayer,C0116,Enterprise,fasteners,branch,318,0.8182,0.107,232.35,153.07,1,1,1,1,0
O010386,2025-06-18,East,Kovac,C0347,SMB,hand tools,e-shop,94,24.4103,0.067,2140.83,1581.23,2,3,0,1,0
O010395,2025-06-18,Nordics,Berg,C0229,SMB,chemicals,e-shop,52,6.5658,0.107,304.89,179.75,2,2,1,1,0
O010434,2025-06-18,Nordics,Lindqvist,C0320,Trade,power tools,field-sales,20,146.9435,0.137,2536.24,2044.92,3,3,1,1,0
O010436,2025-06-18,DACH-South,Mayer,C0391,SMB,power tools,field-sales,51,126.4058,0.086,5892.28,4772.27,3,3,1,1,0
O010438,2025-06-18,West,Martin,C0172,Trade,fasteners,field-sales,41,1.0242,0.054,39.72,25.3,3,3,1,1,0
O010466,2025-06-18,DACH-North,Braun,C0155,Trade,fasteners,e-shop,20,0.9675,0.093,17.55,11.13,2,2,1,0,0
O010473,2025-06-18,West,Dubois,C0235,Trade,power tools,phone,18,147.3164,0.033,2564.19,1985.77,3,3,1,1,0
O010513,2025-06-18,DACH-North,Weber,C0330,SMB,ppe,phone,88,3.7517,0.009,327.18,201.5,3,3,1,1,0
O010586,2025-06-18,DACH-North,Braun,C0361,Trade,chemicals,field-sales,38,7.474,0.027,276.34,152.63,3,3,1,1,0
O010588,2025-06-18,DACH-North,Braun,C0049,Trade,chemicals,field-sales,36,6.6138,0.084,218.1,130.95,3,3,1,1,0
O010611,2025-06-18,West,Dubois,C0162,Trade,power tools,field-sales,20,152.2513,0.005,3029.8,2117.01,3,3,1,1,0
O010629,2025-06-18,Nordics,Lindqvist,C0183,Trade,abrasives,e-shop,26,1.0097,0.027,25.54,15.19,2,2,1,1,0
O010659,2025-06-18,DACH-North,Weber,C0001,Enterprise,fasteners,phone,163,0.8976,0.064,136.95,83.37,3,3,1,1,0
O010679,2025-06-18,East,Nowak,C0331,SMB,abrasives,phone,10,1.0842,0.0,10.84,5.93,3,3,1,1,0
O010693,2025-06-18,East,Nowak,C0090,Trade,abrasives,e-shop,23,1.1395,0.06,24.64,15.24,2,2,1,1,0
O010700,2025-06-18,East,Nowak,C0267,SMB,hand tools,branch,48,23.6401,0.138,978.13,775.8,1,1,1,1,0
O010702,2025-06-18,East,Kovac,C0281,Enterprise,chemicals,field-sales,255,6.4836,0.11,1471.45,855.85,3,3,1,1,0
O010721,2025-06-18,Nordics,Berg,C0275,Enterprise,chemicals,branch,319,6.2539,0.129,1737.64,1093.79,1,1,1,1,0
O010735,2025-06-18,DACH-North,Klein,C0342,SMB,chemicals,branch,55,6.5171,0.149,305.03,187.5,1,4,0,1,0
O010745,2025-06-18,East,Nowak,C0119,Enterprise,abrasives,e-shop,189,1.0635,0.197,161.4,116.13,2,6,0,1,0
O010763,2025-06-18,East,Kovac,C0090,Trade,fasteners,field-sales,36,0.9614,0.106,30.94,19.96,3,6,0,1,0
O010800,2025-06-18,DACH-South,Huber,C0040,SMB,fasteners,e-shop,49,0.8546,0.141,35.97,23.55,2,2,1,1,0
O010858,2025-06-18,West,Martin,C0379,Enterprise,ppe,e-shop,97,3.8752,0.169,312.37,232.05,2,2,1,1,0
O010911,2025-06-18,DACH-South,Fischer,C0007,Trade,chemicals,branch,30,6.182,0.001,185.27,98.17,1,1,1,1,0
O010925,2025-06-18,DACH-South,Mayer,C0066,SMB,abrasives,field-sales,36,1.0384,0.056,35.29,19.91,3,3,1,1,0
O010938,2025-06-18,DACH-North,Braun,C0000,Enterprise,abrasives,branch,216,1.1986,0.145,221.36,145.99,1,1,1,1,0
O010974,2025-06-18,DACH-North,Braun,C0181,SMB,abrasives,field-sales,60,1.111,0.0,66.66,38.37,3,3,1,1,0
O011027,2025-06-18,DACH-South,Huber,C0132,Trade,fasteners,field-sales,39,0.9038,0.011,34.86,19.75,3,3,1,1,0
O010290,2025-06-19,Nordics,Lindqvist,C0089,Trade,fasteners,e-shop,23,0.9913,0.0,22.8,13.39,2,2,1,1,0
O010307,2025-06-19,DACH-South,Huber,C0249,SMB,fasteners,branch,51,0.887,0.122,39.72,25.1,1,1,1,1,0
O010323,2025-06-19,West,Martin,C0379,Enterprise,ppe,field-sales,227,3.6387,0.066,771.47,492.5,3,3,1,1,0
O010346,2025-06-19,East,Kovac,C0240,Enterprise,fasteners,e-shop,303,0.9833,0.065,278.57,181.22,2,2,1,1,0
O010393,2025-06-19,DACH-South,Huber,C0226,Trade,fasteners,field-sales,18,1.0242,0.043,17.64,10.34,3,3,1,1,0
O010397,2025-06-19,West,Martin,C0211,SMB,ppe,branch,62,3.7062,0.0,229.78,144.36,1,1,1,1,0
O010420,2025-06-19,East,Nowak,C0314,SMB,fasteners,branch,63,0.9023,0.131,49.4,33.44,1,1,1,1,0
O010424,2025-06-19,East,Nowak,C0240,Enterprise,ppe,phone,332,3.3952,0.166,940.09,721.69,3,3,1,1,0
O010460,2025-06-19,Nordics,Berg,C0194,Trade,power tools,field-sales,11,146.9953,0.11,1439.08,1191.77,3,3,1,1,0
O010483,2025-06-19,West,Martin,C0137,Trade,abrasives,branch,26,1.0123,0.069,24.5,14.76,1,1,1,1,0
O010488,2025-06-19,DACH-South,Mayer,C0193,Enterprise,power tools,branch,292,154.1604,0.152,38172.58,33860.17,1,5,0,1,0
O010508,2025-06-19,West,Dubois,C0047,SMB,fasteners,field-sales,81,0.8174,0.098,59.72,38.74,3,3,1,1,0
O010523,2025-06-19,West,Martin,C0136,Trade,abrasives,branch,29,1.0625,0.1,27.73,17.3,1,2,0,1,0
O010525,2025-06-19,West,Martin,C0318,SMB,hand tools,e-shop,50,26.3179,0.064,1231.68,849.23,2,2,1,1,0
O010539,2025-06-19,DACH-North,Weber,C0155,Trade,fasteners,field-sales,29,0.905,0.061,24.64,14.71,3,3,1,1,0
O010554,2025-06-19,West,Dubois,C0113,SMB,fasteners,branch,51,0.9854,0.067,46.89,28.05,1,1,1,1,0
O010564,2025-06-19,DACH-South,Huber,C0066,SMB,abrasives,e-shop,66,1.1134,0.0,73.48,42.82,2,2,1,1,0
O010573,2025-06-19,DACH-North,Weber,C0048,SMB,ppe,branch,81,3.6317,0.112,261.22,179.79,1,1,1,1,0
O010582,2025-06-19,DACH-South,Mayer,C0117,Trade,hand tools,e-shop,10,27.2605,0.11,242.62,181.15,2,2,1,1,0
O010585,2025-06-19,DACH-South,Mayer,C0292,Trade,ppe,e-shop,26,3.114,0.174,66.88,48.53,2,2,1,1,0
O010591,2025-06-19,DACH-North,Klein,C0112,SMB,fasteners,e-shop,69,0.9813,0.115,59.92,39.19,2,2,1,1,0
O010610,2025-06-19,East,Nowak,C0003,Enterprise,power tools,branch,268,135.449,0.156,30637.48,26471.04,1,1,1,1,0
O010617,2025-06-19,West,Martin,C0125,Enterprise,fasteners,branch,210,0.8574,0.18,147.64,102.05,1,1,1,1,0
O010630,2025-06-19,DACH-South,Fischer,C0316,SMB,abrasives,field-sales,36,1.1569,0.072,38.65,24.31,3,3,1,1,0
O010713,2025-06-19,DACH-South,Huber,C0226,Trade,fasteners,phone,25,0.8738,0.114,19.35,12.82,3,5,0,1,0
O010752,2025-06-19,West,Martin,C0243,SMB,fasteners,branch,76,0.9224,0.0,70.1,39.51,1,1,1,1,0
O010768,2025-06-19,DACH-North,Weber,C0078,SMB,chemicals,e-shop,29,7.2689,0.123,184.87,108.76,2,2,1,1,0
O010816,2025-06-19,DACH-South,Mayer,C0326,Trade,ppe,e-shop,28,3.2906,0.021,90.2,57.69,2,2,1,1,0
O010826,2025-06-19,East,Nowak,C0244,Enterprise,chemicals,e-shop,323,5.9149,0.26,1413.78,987.88,2,2,1,1,0
O010841,2025-06-19,East,Nowak,C0287,SMB,ppe,phone,50,3.3825,0.072,156.95,108.4,3,3,1,1,0
O010866,2025-06-19,DACH-South,Fischer,C0257,SMB,fasteners,e-shop,27,0.8137,0.079,20.23,13.04,2,2,1,1,0
O010919,2025-06-19,DACH-South,Fischer,C0308,Enterprise,ppe,field-sales,382,3.3507,0.131,1112.29,789.24,3,3,1,1,0
O010920,2025-06-19,East,Nowak,C0279,SMB,power tools,field-sales,64,157.7369,0.031,9782.21,7440.87,3,3,1,1,1
O010923,2025-06-19,West,Martin,C0152,SMB,fasteners,e-shop,95,0.9299,0.052,83.75,49.39,2,2,1,1,0
O010950,2025-06-19,East,Kovac,C0062,SMB,fasteners,field-sales,60,1.0102,0.088,55.28,36.58,3,3,1,1,0
O010962,2025-06-19,East,Kovac,C0313,SMB,fasteners,phone,81,0.8345,0.074,62.59,37.42,3,3,1,1,0
O010971,2025-06-19,DACH-South,Mayer,C0115,SMB,fasteners,e-shop,42,0.9492,0.0,39.87,23.59,2,2,1,1,0
O010972,2025-06-19,West,Martin,C0346,Trade,hand tools,e-shop,21,23.7995,0.0,499.79,319.03,2,2,1,1,0
